primary_genre,lead_actor,director,production_company,vote_count,popularity,vote_average,revenue,budget,specificity,count,source,added_date
Any,Michelle Monaghan,Any,Any,506,8.17,7.1,20540769.0,14750000.0,Actor,,,
Any,Michelle Morgan,Any,Any,194,12.0,5.4,5364858.0,2000000.0,Actor,,,
Any,Michelle Nicastro,Any,Any,251,8.91,6.5,9771658.0,35000000.0,Actor,,,
Any,Michelle Pfeiffer,Any,Any,69,6.74,5.85,17137645.0,23750000.0,Actor,,,
Any,Michelle Trachtenberg,Any,Any,189,9.31,5.9,27645491.0,25000000.0,Actor,,,
Any,Michelle Williams,Any,Any,351,8.61,6.85,22081206.0,10700000.0,Actor,,,
Any,Michiel Huisman,Any,Any,38,13.26,6.5,240978.0,40000000.0,Actor,,,
Any,Mick Foley,Any,Any,17,2.69,7.8,500000.0,2053648.0,Actor,,,
Any,Mickey Rooney,Any,Any,884,10.2,7.0,29800000.0,12000000.0,Actor,,,
Any,Mickey Rourke,Any,Any,405,9.45,6.42,37297142.0,25600000.0,Actor,,,
Any,Miguel Ferrer,Any,Any,60,7.15,5.7,91549.0,1000000.0,Actor,,,
Any,Mike Maas,Any,Any,3,0.14,6.0,13674.0,7300.0,Actor,,,
Any,Mike Myers,Any,Any,1582,11.91,6.14,380618838.0,74950000.0,Actor,,,
Any,Mikhail Galustyan,Any,Any,6,0.71,3.5,9938268.0,4000000.0,Actor,,,
Any,Miki Nakatani,Any,Any,81,5.28,5.4,18686644.0,6000000.0,Actor,,,
Any,Mila Kunis,Any,Any,2052,15.41,5.75,183961898.0,98000002.0,Actor,,,
Any,Miles Teller,Any,Any,1684,20.88,6.45,54733149.0,30800000.0,Actor,,,
Any,Miley Cyrus,Any,Any,465,6.33,6.0,155545279.0,35000000.0,Actor,,,
Any,Milla Jovovich,Any,Any,965,6.78,5.81,127644710.0,40666667.0,Actor,,,
Any,Mimi Rogers,Any,Any,113,8.8,5.25,20272458.0,10113700.0,Actor,,,
Any,Minami Takayama,Any,Any,768,12.22,7.6,18172849.0,6900000.0,Actor,,,
Any,Ming-Na Wen,Any,Any,1062,12.1,7.35,168590695.0,50500000.0,Actor,,,
Any,Minka Kelly,Any,Any,230,8.45,5.3,40492759.0,16000000.0,Actor,,,
Any,Minna Haapkylä,Any,Any,10,0.95,5.6,2411594.0,2196531.0,Actor,,,
Any,Mira Sorvino,Any,Any,139,5.39,6.2,12916650.0,16250000.0,Actor,,,
Any,Mirai Shida,Any,Any,701,8.64,7.4,145570827.0,37000000.0,Actor,,,
Any,Miranda Richardson,Any,Any,23,1.47,5.0,12000000.0,25000000.0,Actor,,,
Any,Miriam Margolyes,Any,Any,375,13.22,6.2,28921264.0,38000000.0,Actor,,,
Any,Mischa Barton,Any,Any,96,6.68,6.1,69564.0,11500000.0,Actor,,,
Any,Mitsuo Iwata,Any,Any,792,10.89,7.8,553171.0,8000000.0,Actor,,,
Any,Mitya Borisov,Any,Any,8,0.56,7.4,486937.0,200000.0,Actor,,,
Any,Mohammad Amir Naji,Any,Any,113,7.52,7.8,900000.0,180000.0,Actor,,,
Any,Mohanlal,Any,Any,14,1.13,6.22,5095137.0,855064.0,Actor,,,
Any,Molly Ringwald,Any,Any,245,5.24,6.15,18488198.0,10750000.0,Actor,,,
Any,Moni Moshonov,Any,Any,11,1.05,6.2,4500000.0,2300000.0,Actor,,,
Any,Monica Potter,Any,Any,73,5.59,5.3,10424470.0,14000000.0,Actor,,,
Any,Morgan Freeman,Any,Any,367,8.93,6.31,74594580.0,35807692.0,Actor,,,
Any,Morgan Saylor,Any,Any,109,6.02,5.5,200242.0,700000.0,Actor,,,
Any,Morgan Spurlock,Any,Any,520,5.27,6.6,28575078.0,65000.0,Actor,,,
Any,Morris Chestnut,Any,Any,93,17.05,5.3,30658387.0,10000000.0,Actor,,,
Any,Mélanie Thierry,Any,Any,42,2.16,6.4,6775121.0,14734000.0,Actor,,,
Any,N!xau,Any,Any,251,10.97,7.1,60000000.0,5000000.0,Actor,,,
Any,N.N. Pillai,Any,Any,4,0.65,6.9,700000.0,18000.0,Actor,,,
Any,Nanako Matsushima,Any,Any,310,6.49,6.9,8690429.0,1200000.0,Actor,,,
Any,Naomi Watts,Any,Any,896,12.5,6.42,107318245.0,41791667.0,Actor,,,
Any,Nat Wolff,Any,Any,1997,9.66,6.1,85512300.0,12000000.0,Actor,,,
Any,Natalie Dormer,Any,Any,478,7.38,4.8,40055439.0,10000000.0,Actor,,,
Any,Natalie Portman,Any,Any,1687,10.19,6.56,108460580.0,24428571.0,Actor,,,
Any,Natar Ungalaaq,Any,Any,21,1.14,6.3,3786801.0,1934000.0,Actor,,,
Any,Natasha Henstridge,Any,Any,378,10.28,5.15,63692468.0,31500000.0,Actor,,,
Any,Natasha Lyonne,Any,Any,101,4.93,6.5,2600000.0,1200000.0,Actor,,,
Any,Nate Parker,Any,Any,181,5.93,6.4,15861566.0,8500000.0,Actor,,,
Any,Nathan Fillion,Any,Any,1287,11.92,7.4,38869464.0,39000000.0,Actor,,,
Any,Nathan Lane,Any,Any,297,6.46,6.2,122417389.0,38000000.0,Actor,,,
Any,Nathaniel Brown,Any,Any,397,8.38,7.2,754249.0,13000000.0,Actor,,,
Any,Nawazuddin Siddiqui,Any,Any,27,1.67,7.1,1013926.0,521873.0,Actor,,,
Any,Nazriya Nazim,Any,Any,14,0.79,7.15,1400000.0,3810000.0,Actor,,,
Any,Neel Sethi,Any,Any,2977,17.43,6.7,966550600.0,175000000.0,Actor,,,
Any,Neil Dudgeon,Any,Any,146,7.39,6.7,6870249.0,4000000.0,Actor,,,
Any,Neil Maskell,Any,Any,214,15.01,6.0,171760.0,500000.0,Actor,,,
Any,Neil Patrick Harris,Any,Any,286,9.83,6.9,17693608.0,9600000.0,Actor,,,
Any,Neve Campbell,Any,Any,21,7.8,5.7,2281585.0,15000000.0,Actor,,,
Any,Nia Long,Any,Any,38,5.06,6.8,34573780.0,9000000.0,Actor,,,
Any,Nia Vardalos,Any,Any,271,7.81,6.07,133513445.0,14000000.0,Actor,,,
Any,Nichola Burley,Any,Any,98,4.29,6.1,18144030.0,5773100.0,Actor,,,
Any,Nicholas D'Agosto,Any,Any,194,6.31,6.0,18599102.0,20000000.0,Actor,,,
Any,Nicholas Hope,Any,Any,28,5.41,5.5,1000000.0,500000.0,Actor,,,
Any,Nicholas Hoult,Any,Any,1470,18.29,5.82,80391104.0,66875000.0,Actor,,,
Any,Nick Cannon,Any,Any,118,5.27,6.2,57588485.0,20000000.0,Actor,,,
Any,Nick Frost,Any,Any,748,9.93,6.3,3964682.0,14350531.0,Actor,,,
Any,Nick Nolte,Any,Any,81,5.61,5.74,41007657.0,18250000.0,Actor,,,
Any,Nick Pickard,Any,Any,23,5.55,6.3,2300000.0,7200000.0,Actor,,,
Any,Nicolas Cage,Any,Any,707,10.21,5.96,101856085.0,50273590.0,Actor,,,
Any,Nicole Grimaudo,Any,Any,122,5.63,7.1,8220215.0,7000000.0,Actor,,,
Any,Nicole Kidman,Any,Any,464,10.52,6.31,67312015.0,46086667.0,Actor,,,
Any,Nicole de Boer,Any,Any,1101,12.1,6.9,501818.0,250000.0,Actor,,,
Any,Nicoletta Braschi,Any,Any,3643,39.39,8.3,229400000.0,20000000.0,Actor,,,
Any,Nigel Havers,Any,Any,23,1.63,5.9,2420917.0,16000000.0,Actor,,,
Any,Nigel Terry,Any,Any,241,8.8,7.1,34967437.0,11000000.0,Actor,,,
Any,Nikita Mikhalkov,Any,Any,35,2.49,6.7,2616503.0,2800000.0,Actor,,,
Any,Niklas Ulfvarson,Any,Any,17,0.99,6.0,28000000.0,2224000.0,Actor,,,
Any,Nikola Rakočević,Any,Any,14,1.02,5.9,198.0,500000.0,Actor,,,
Any,Nikolaj Lie Kaas,Any,Any,110,6.86,6.8,5900000.0,5210000.0,Actor,,,
Any,Nilbio Torres,Any,Any,129,5.06,7.8,1320005.0,1400000.0,Actor,,,
Any,Nivin Pauly,Any,Any,10,0.58,7.05,6750000.0,3250000.0,Actor,,,
Any,Noah Hathaway,Any,Any,60,10.25,4.9,5450815.0,1100000.0,Actor,,,
Any,Noah Ringer,Any,Any,1180,9.54,4.7,318502923.0,150000000.0,Actor,,,
Any,Noah Schnapp,Any,Any,608,12.34,6.5,246233113.0,99000000.0,Actor,,,
Any,Noomi Rapace,Any,Any,2581,8.66,6.25,203985111.0,66500000.0,Actor,,,
Any,Norah Jones,Any,Any,197,11.12,6.1,21786738.0,10000000.0,Actor,,,
Any,O'Shea Jackson Jr.,Any,Any,1381,21.18,7.7,201634991.0,28000000.0,Actor,,,
Any,Odette Annable,Any,Any,373,7.11,4.8,76514050.0,16000000.0,Actor,,,
Any,Ohad Knoller,Any,Any,22,1.16,6.8,116207.0,500000.0,Actor,,,
Any,Oleg Kulikovich,Any,Any,20,1.76,6.1,1730000.0,4000000.0,Actor,,,
Any,Olga Kurylenko,Any,Any,168,7.9,5.9,133332.0,20000000.0,Actor,,,
Any,Olga Sutulova,Any,Any,5,0.68,4.7,273137.0,2000000.0,Actor,,,
Any,Oliver Cooper,Any,Any,1624,9.8,6.5,100000000.0,12000000.0,Actor,,,
Any,Oliver Masucci,Any,Any,462,6.7,6.8,25513752.0,3196621.0,Actor,,,
Any,Olivia Cooke,Any,Any,1006,13.29,4.9,103590271.0,5000000.0,Actor,,,
Any,Olivia DeJonge,Any,Any,1405,15.02,6.0,98450062.0,5000000.0,Actor,,,
Any,Olivia Newton-John,Any,Any,62,3.78,5.2,22471595.0,20000000.0,Actor,,,
Any,Olivia Taylor Dudley,Any,Any,248,5.15,4.6,1784763.0,13000000.0,Actor,,,
Any,Olivia Wilde,Any,Any,456,6.71,5.63,46545436.0,20100000.0,Actor,,,
Any,Om Puri,Any,Any,60,5.14,6.5,28200000.0,3800000.0,Actor,,,
Any,Omar Epps,Any,Any,52,3.86,6.8,19739325.0,6000000.0,Actor,,,
Any,Omar Metwally,Any,Any,207,13.48,6.2,24748670.0,27500000.0,Actor,,,
Any,Omar Sy,Any,Any,393,11.02,6.4,151530.0,20000000.0,Actor,,,
Any,Omkar Das Manikpuri,Any,Any,17,2.93,7.7,6900000.0,2270000.0,Actor,,,
Any,Orlando Bloom,Any,Any,525,12.13,5.9,87894418.0,64333333.0,Actor,,,
Any,Oscar Isaac,Any,Any,698,14.01,6.85,22471194.0,15500000.0,Actor,,,
Any,Ossie Davis,Any,Any,11,5.23,7.0,5731103.0,2400000.0,Actor,,,
Any,Otto Jespersen,Any,Any,590,6.1,6.7,4159678.0,3500000.0,Actor,,,
Any,Owen Wilson,Any,Any,1123,10.81,6.15,170540845.0,65066667.0,Actor,,,
Any,Paige O'Hara,Any,Any,3029,23.43,7.5,377350553.0,25000000.0,Actor,,,
Any,Paige Turco,Any,Any,240,8.07,5.45,60000000.0,23000000.0,Actor,,,
Any,Pam Grier,Any,Any,1580,16.42,7.3,39673162.0,12000000.0,Actor,,,
Any,Pamela Anderson,Any,Any,948,11.14,5.8,220673217.0,48000000.0,Actor,,,
Any,Pamela Gidley,Any,Any,9,1.19,5.7,1893139.0,8000000.0,Actor,,,
Any,Park Hae-il,Any,Any,68,7.03,6.7,49000000.0,8000000.0,Actor,,,
Any,Park Joong-hoon,Any,Any,28,2.59,6.5,7758158.0,8400000.0,Actor,,,
Any,Parker Posey,Any,Any,22,2.57,6.05,549214.0,825000.0,Actor,,,
Any,Parminder Nagra,Any,Any,593,6.26,6.2,76578641.0,3500159.0,Actor,,,
Any,Parvathy Thiruvothu,Any,Any,10,1.19,7.4,5900000.0,1900000.0,Actor,,,
Any,Pat Morita,Any,Any,202,9.97,4.8,15826984.0,12000000.0,Actor,,,
Any,Patricia Arquette,Any,Any,161,8.51,6.05,25373520.0,17500000.0,Actor,,,
Any,Patricia Tallman,Any,Any,198,10.64,6.7,5835247.0,4200000.0,Actor,,,
Any,Patrick Bergin,Any,Any,19,1.81,6.1,26055.0,9000000.0,Actor,,,
Any,Patrick Dempsey,Any,Any,213,7.38,6.1,30944249.0,15700000.0,Actor,,,
Any,Patrick Huard,Any,Any,43,5.4,6.5,12671300.0,8000000.0,Actor,,,
Any,Patrick Macnee,Any,Any,165,6.72,6.4,17985893.0,1000000.0,Actor,,,
Any,Patrick Stewart,Any,Any,1415,7.86,6.7,181194843.0,59142857.0,Actor,,,
Any,Patrick Swayze,Any,Any,467,6.63,6.3,114597505.0,17366667.0,Actor,,,
Any,Patrick Wilson,Any,Any,1558,12.28,6.78,148562499.0,13090000.0,Actor,,,
Any,Patton Oswalt,Any,Any,2278,12.82,6.8,311977775.0,75125000.0,Actor,,,
Any,Paul Bettany,Any,Any,676,11.03,5.3,73113894.0,43000000.0,Actor,,,
Any,Paul Dano,Any,Any,435,8.93,6.75,2938823.0,1850000.0,Actor,,,
Any,Paul Fenech,Any,Any,10,0.99,5.7,7888102.0,400000.0,Actor,,,
Any,Paul Giamatti,Any,Any,302,8.34,6.52,42724040.0,32957793.0,Actor,,,
Any,Paul Gross,Any,Any,8,1.42,4.6,4245870.0,7500000.0,Actor,,,
Any,Paul Hogan,Any,Any,330,7.22,5.5,183821090.0,13075000.0,Actor,,,
Any,Paul Kaye,Any,Any,53,2.81,7.1,120620.0,2000000.0,Actor,,,
Any,Paul McGann,Any,Any,64,5.15,6.0,42000000.0,5000000.0,Actor,,,
Any,Paul Mercurio,Any,Any,83,3.23,6.2,33946224.0,3000000.0,Actor,,,
Any,Paul Newman,Any,Any,123,6.68,6.98,37688046.0,15450000.0,Actor,,,
Any,Paul Reubens,Any,Any,239,11.46,6.6,40940662.0,6000000.0,Actor,,,
Any,Paul Rudd,Any,Any,1648,13.29,6.06,148088253.0,50200000.0,Actor,,,
Any,Paul Walker,Any,Any,811,7.9,5.93,73639121.0,38475000.0,Actor,,,
Any,Paula Patton,Any,Any,823,6.94,5.97,164614767.0,58366667.0,Actor,,,
Any,Pavel Derevyanko,Any,Any,7,0.88,3.6,9713500.0,3000000.0,Actor,,,
Any,Pawan Kalyan,Any,Any,6,0.8,5.1,16000000.0,7000000.0,Actor,,,
Any,Paz de la Huerta,Any,Any,120,5.19,4.9,10000000.0,10.0,Actor,,,
Any,Penelope Ann Miller,Any,Any,68,4.54,4.95,18839260.0,36500000.0,Actor,,,
Any,Penélope Cruz,Any,Any,199,9.26,6.42,22202349.0,17779973.0,Actor,,,
Any,Perdita Weeks,Any,Any,788,10.85,6.1,40100000.0,5000000.0,Actor,,,
Any,Peter Dinklage,Any,Any,213,5.85,7.4,8679814.0,500000.0,Actor,,,
Any,Peter Falk,Any,Any,7,3.4,6.4,12400000.0,22000000.0,Actor,,,
Any,Peter Horton,Any,Any,243,11.85,5.6,14000000.0,800000.0,Actor,,,
Any,Peter Liapis,Any,Any,58,4.73,4.2,35000000.0,1000000.0,Actor,,,
Any,Peter MacNicol,Any,Any,69,3.38,6.5,14110013.0,18000000.0,Actor,,,
Any,Peter Mullan,Any,Any,255,14.24,6.2,373967.0,1500000.0,Actor,,,
Any,Peter Sallis,Any,Any,660,11.77,6.8,192452832.0,30000000.0,Actor,,,
Any,Peter Simonischek,Any,Any,270,9.12,7.3,1390172.0,3537415.0,Actor,,,
Any,Peter Strauss,Any,Any,37,3.52,5.1,16500000.0,15000000.0,Actor,,,
Any,Peter Weller,Any,Any,568,11.97,6.2,30041918.0,23250000.0,Actor,,,
Any,Philip Baker Hall,Any,Any,177,7.05,6.8,222559.0,3000000.0,Actor,,,
Any,Philip Seymour Hoffman,Any,Any,433,8.59,6.77,35214981.0,13333333.0,Actor,,,
Any,Philippe Labro,Any,Any,50,3.69,7.1,20217080.0,35866397.0,Actor,,,
Any,Phillip Glasser,Any,Any,344,11.93,6.6,84542002.0,9000000.0,Actor,,,
Any,Phoebe Cates,Any,Any,58,5.09,5.1,7321208.0,4644000.0,Actor,,,
Any,Pierce Brosnan,Any,Any,518,10.08,6.09,163390357.0,62208333.0,Actor,,,
Any,Pierre Niney,Any,Any,270,4.73,6.4,21026290.0,12000000.0,Actor,,,
Any,Piolo Pascual,Any,Any,32,2.93,6.2,466088.0,1052753.0,Actor,,,
Any,Piper Perabo,Any,Any,590,15.65,5.8,113916474.0,45000000.0,Actor,,,
Any,Portia de Rossi,Any,Any,168,8.95,5.1,19294901.0,35000000.0,Actor,,,
Any,Prabhas,Any,Any,150,10.43,7.1,165000000.0,29000000.0,Actor,,,
Any,Presley Chweneyagae,Any,Any,96,6.08,6.9,9879971.0,3000000.0,Actor,,,
Any,Prince,Any,Any,91,9.19,6.6,68392977.0,7200000.0,Actor,,,
Any,Priscilla C. Shirer,Any,Any,92,5.38,6.9,67790117.0,3000000.0,Actor,,,
Any,Priyanka Chopra,Any,Any,38,2.04,6.3,7843571.0,3221179.0,Actor,,,
Any,Pyotr Fyodorov,Any,Any,17,3.71,6.25,5675564.0,8061754.0,Actor,,,
Any,Pyotr Mamonov,Any,Any,13,0.74,6.8,393816.0,2000000.0,Actor,,,
Any,Pål Sverre Hagen,Any,Any,59,11.37,5.7,3721345.0,6500000.0,Actor,,,
Any,Q'orianka Kilcher,Any,Any,14,1.82,4.8,771499.0,9000000.0,Actor,,,
Any,Queen Latifah,Any,Any,162,6.69,5.53,37120426.0,31666667.0,Actor,,,
Any,Quvenzhané Wallis,Any,Any,442,9.41,6.4,77464781.0,33400000.0,Actor,,,
Any,Rachael Leigh Cook,Any,Any,12,1.05,5.6,174318.0,16000000.0,Actor,,,
Any,Rachel Dratch,Any,Any,2,0.09,7.0,845188.0,500000.0,Actor,,,
Any,Rachel McAdams,Any,Any,1346,10.47,6.75,107098696.0,31250000.0,Actor,,,
Any,Rachel Weisz,Any,Any,468,9.87,6.7,35542836.0,41250000.0,Actor,,,
Any,Radha Mitchell,Any,Any,1093,7.94,6.3,97607453.0,50000000.0,Actor,,,
Any,Rain,Any,Any,384,9.16,6.2,60462347.0,40000000.0,Actor,,,
Any,Rainn Wilson,Any,Any,302,8.89,6.1,4543514.0,8750000.0,Actor,,,
Any,Rajinikanth,Any,Any,31,2.56,6.43,51666667.0,19033333.0,Actor,,,
Any,Ralph Fiennes,Any,Any,893,10.82,6.5,79517438.0,31571429.0,Actor,,,
Any,Ralph Macchio,Any,Any,685,8.44,6.4,102959768.0,4000056.0,Actor,,,
Any,Ranbir Kapoor,Any,Any,52,2.66,7.1,25553333.0,7206667.0,Actor,,,
Any,Randy Norton,Any,Any,37,8.47,6.2,760883.0,1200000.0,Actor,,,
Any,Ranveer Singh,Any,Any,49,2.99,6.9,30150000.0,11800000.0,Actor,,,
Any,Raphaël Personnaz,Any,Any,34,1.33,7.3,1492523.0,3500000.0,Actor,,,
Any,Raquela Rios,Any,Any,1,0.04,5.0,5255.0,400000.0,Actor,,,
Any,Ray Liotta,Any,Any,44,5.95,5.58,8604920.0,27125000.0,Actor,,,
Any,Ray Romano,Any,Any,2108,14.19,6.1,470692754.0,72800000.0,Actor,,,
Any,Ray Stevenson,Any,Any,298,8.33,5.6,10089373.0,20500000.0,Actor,,,
Any,Ray Winstone,Any,Any,482,7.63,5.6,101015018.0,36865250.0,Actor,,,
Any,Ray Wise,Any,Any,304,14.79,5.5,63102666.0,17000000.0,Actor,,,
Any,Raymond Ochoa,Any,Any,1782,12.32,6.6,331926147.0,175000000.0,Actor,,,
Any,Raúl Arévalo,Any,Any,255,11.13,7.1,5169755.0,4000000.0,Actor,,,
Any,Raúl Juliá,Any,Any,871,12.96,6.7,191502426.0,30000000.0,Actor,,,
Any,Rebecca De Mornay,Any,Any,31,7.51,4.7,6.0,6400000.0,Actor,,,
Any,Rebecca Hall,Any,Any,250,6.42,5.73,1467052.0,12049412.0,Actor,,,
Any,Rebecca Romijn,Any,Any,142,6.43,6.2,16838910.0,35000000.0,Actor,,,
Any,Rebel Wilson,Any,Any,137,6.12,5.9,29007412.0,12468389.0,Actor,,,
Any,Reese Witherspoon,Any,Any,626,8.84,5.86,97346159.0,45444444.0,Actor,,,
Any,Regina Advento,Any,Any,76,12.45,7.3,14624826.0,4317946.0,Actor,,,
Any,Regina Casé,Any,Any,14,1.08,6.5,2070806.0,1900000.0,Actor,,,
Any,Rene Russo,Any,Any,89,11.88,3.9,35134820.0,76000000.0,Actor,,,
Any,Renee Leblanc,Any,Any,22,1.62,7.5,1162014.0,218.0,Actor,,,
Any,Renée Zellweger,Any,Any,589,9.65,5.76,87511451.0,25800000.0,Actor,,,
Any,Rhona Mitra,Any,Any,374,13.44,5.8,22211426.0,30000000.0,Actor,,,
Any,Rica Matsumoto,Any,Any,336,7.56,6.7,163644662.0,30000000.0,Actor,,,
Any,Ricardo Darín,Any,Any,338,10.66,6.9,17702922.0,3000000.0,Actor,,,
Any,Richard Anconina,Any,Any,92,4.32,6.0,37693661.0,14018876.0,Actor,,,
Any,Richard Armitage,Any,Any,829,9.09,5.8,160602194.0,50000000.0,Actor,,,
Any,Richard Chamberlain,Any,Any,101,6.14,5.0,238227.0,12500000.0,Actor,,,
Any,Richard Dreyfuss,Any,Any,74,4.24,5.6,38657732.0,30500000.0,Actor,,,
Any,Richard Dutcher,Any,Any,4,0.2,7.3,852206.0,1000000.0,Actor,,,
Any,Richard E. Grant,Any,Any,79,9.42,6.0,13555988.0,22000000.0,Actor,,,
Any,Richard Gere,Any,Any,353,8.35,6.23,54043371.0,29483333.0,Actor,,,
Any,Richard Jordan,Any,Any,12,1.28,5.1,1579260.0,25000000.0,Actor,,,
Any,Richard Pryor,Any,Any,182,11.95,6.45,46371060.0,19000000.0,Actor,,,
Any,Richard Thomas,Any,Any,42,2.92,5.9,11000000.0,2000000.0,Actor,,,
Any,Rick Malambri,Any,Any,595,9.11,6.6,159291809.0,30000000.0,Actor,,,
Any,Rick Moranis,Any,Any,358,8.76,5.38,80544387.0,28000000.0,Actor,,,
Any,Rickey D'Shon Collins,Any,Any,68,4.2,6.6,44460850.0,10000000.0,Actor,,,
Any,Ricky Gervais,Any,Any,420,7.17,6.1,56148042.0,34250000.0,Actor,,,
Any,Rider Strong,Any,Any,332,6.47,5.5,30553394.0,1500000.0,Actor,,,
Any,Ritesh Deshmukh,Any,Any,8,1.25,4.6,47000000.0,5500000.0,Actor,,,
Any,Riz Ahmed,Any,Any,428,11.93,7.1,4270000.0,967686.0,Actor,,,
Any,Rob Brown,Any,Any,71,4.93,7.1,9793496.0,40000000.0,Actor,,,
Any,Rob Corddry,Any,Any,360,6.58,5.0,12314651.0,14000000.0,Actor,,,
Any,Rob Schneider,Any,Any,245,6.85,4.68,47442616.0,19750000.0,Actor,,,
Any,Robert Carlyle,Any,Any,372,8.33,6.9,257850122.0,3500000.0,Actor,,,
Any,Robert Carradine,Any,Any,20,1.95,3.8,500000.0,500000.0,Actor,,,
Any,Robert De Niro,Any,Any,688,9.33,6.51,88841196.0,44482143.0,Actor,,,
Any,Robert Downey Jr.,Any,Any,4713,22.29,6.62,539561456.0,117166667.0,Actor,,,
Any,Robert Duvall,Any,Any,1152,14.77,6.55,112092026.0,62500000.0,Actor,,,
Any,Robert Englund,Any,Any,359,9.99,5.73,53206943.0,10666667.0,Actor,,,
Any,Robert Evans,Any,Any,19,2.65,7.3,1434436.0,40000.0,Actor,,,
Any,Robert Glaudini,Any,Any,8,0.58,5.1,7000000.0,800000.0,Actor,,,
Any,Robert Hays,Any,Any,1104,13.06,7.1,83453539.0,3500000.0,Actor,,,
Any,Robert Hill,Any,Any,26,1.59,6.3,10000.0,31192.0,Actor,,,
Any,Robert John Burke,Any,Any,309,8.69,4.2,10696210.0,22000000.0,Actor,,,
Any,Robert Patrick,Any,Any,65,5.19,3.9,2341309.0,3500000.0,Actor,,,
Any,Robert Pattinson,Any,Any,588,7.44,5.92,46138984.0,20875000.0,Actor,,,
Any,Robert Redford,Any,Any,287,9.97,6.39,73441866.0,38327273.0,Actor,,,
Any,Robert Wuhl,Any,Any,18,2.6,6.4,10000000.0,2500000.0,Actor,,,
Any,Roberto Benigni,Any,Any,94,4.92,4.7,21880601.0,32500000.0,Actor,,,
Any,Robin Shou,Any,Any,225,6.53,3.8,51376861.0,30000000.0,Actor,,,
Any,Robin Tunney,Any,Any,388,12.86,6.3,24769466.0,15000000.0,Actor,,,
Any,Robin Williams,Any,Any,903,10.14,6.4,144072380.0,40923810.0,Actor,,,
Any,Rocky McKenzie,Any,Any,6,0.27,5.2,7.0,7.0,Actor,,,
Any,Rod Paradot,Any,Any,149,4.21,7.3,26144.0,5000000.0,Actor,,,
Any,Roddy Piper,Any,Any,562,11.29,7.1,13008928.0,4000000.0,Actor,,,
Any,Roger Moore,Any,Any,515,11.08,6.17,178413587.0,28500000.0,Actor,,,
Any,Roma Downey,Any,Any,83,6.48,5.9,67800064.0,22000000.0,Actor,,,
Any,Romain Duris,Any,Any,273,5.95,6.77,24993429.0,9000000.0,Actor,,,
Any,Romola Garai,Any,Any,58,4.67,5.1,1143856.0,15000000.0,Actor,,,
Any,Ron Livingston,Any,Any,1068,12.33,7.4,12827813.0,10000000.0,Actor,,,
Any,Ron Perlman,Any,Any,1071,10.39,6.42,65869706.0,44250000.0,Actor,,,
Any,Rooney Mara,Any,Any,771,10.4,5.5,115664037.0,35000000.0,Actor,,,
Any,Rory Culkin,Any,Any,110,12.43,6.9,603943.0,500000.0,Actor,,,
Any,Rosanna Arquette,Any,Any,39,4.16,6.3,55089.0,10000000.0,Actor,,,
Any,Rosario Dawson,Any,Any,117,10.16,5.7,17768012.0,12000000.0,Actor,,,
Any,Rose Leslie,Any,Any,261,6.11,5.4,9318.0,1000000.0,Actor,,,
Any,Rose McGowan,Any,Any,93,7.43,5.9,3076820.0,3000000.0,Actor,,,
Any,Roseanne Barr,Any,Any,405,8.56,5.7,103951461.0,110000000.0,Actor,,,
Any,Roselyn Sánchez,Any,Any,420,12.16,6.3,81272766.0,12000000.0,Actor,,,
Any,Ross Noble,Any,Any,94,8.33,5.5,95000.0,100000.0,Actor,,,
Any,Rowan Atkinson,Any,Any,670,9.63,6.18,164035064.0,25633800.0,Actor,,,
Any,Roy Dupuis,Any,Any,17,0.86,6.1,2019009.0,8000000.0,Actor,,,
Any,Roy Scheider,Any,Any,204,8.97,6.25,41357006.0,25000000.0,Actor,,,
Any,Ruby Barnhill,Any,Any,1026,18.77,6.0,183345589.0,140000000.0,Actor,,,
Any,Rudy Youngblood,Any,Any,1252,7.74,7.3,120175290.0,40000000.0,Actor,,,
Any,Rufus Sewell,Any,Any,838,12.85,7.2,27200316.0,27000000.0,Actor,,,
Any,Rumer Willis,Any,Any,179,5.01,5.3,27206120.0,12500000.0,Actor,,,
Any,Rumi Hiiragi,Any,Any,3968,41.05,8.3,274925095.0,15000000.0,Actor,,,
Any,Rupert Friend,Any,Any,623,6.95,5.65,40992464.0,27500000.0,Actor,,,
Any,Rupert Graves,Any,Any,2,1.24,6.0,7.0,2000000.0,Actor,,,
Any,Russell Brand,Any,Any,304,9.3,5.4,114844560.0,51500000.0,Actor,,,
Any,Russell Crowe,Any,Any,1441,11.33,6.68,151347064.0,72964286.0,Actor,,,
Any,Rutger Hauer,Any,Any,96,5.48,5.7,249486.0,1000003.0,Actor,,,
Any,Ryan Cartwright,Any,Any,75,6.1,4.3,5410749.0,38000000.0,Actor,,,
Any,Ryan Gosling,Any,Any,1544,10.54,6.83,75388348.0,10555556.0,Actor,,,
Any,Ryan Guzman,Any,Any,649,8.59,6.7,86165646.0,45000000.0,Actor,,,
Any,Ryan Kwanten,Any,Any,533,10.76,6.2,22217407.0,20000000.0,Actor,,,
Any,Ryan Newman,Any,Any,912,15.4,6.3,140175006.0,75000000.0,Actor,,,
Any,Ryan O'Neal,Any,Any,6,0.96,4.8,858250.0,5000000.0,Actor,,,
Any,Ryan Phillippe,Any,Any,228,7.88,6.02,28015038.0,39500000.0,Actor,,,
